"","goldschmidt_TF","goldschmidt_TF_ionic","octahedral_factor","octahedral_factor_ionic","A_O","B_O","A_B"
"1",1.02182286751,0.976827924526,0.414285714286,0.385714285714,2.86125,1.98,2.04125
"2",0.987384857667,0.889057428541,0.378571428571,0.464285714286,2.695,1.93,1.825
"3",0.97600899124,0.908360249678,0.452857142857,0.392857142857,2.8075,2.034,2.0415
"4",1.02680931523,0.865275403294,0.342857142857,0.492857142857,2.73,1.88,1.81
"5",0.909000715884,0.916519174076,0.452857142857,0.392857142857,2.61475,2.034,1.84875
"6",0.915258298018,0.921958457009,0.452857142857,0.392857142857,2.63275,2.034,1.86675
"7",0.918647821674,0.91379953261,0.452857142857,0.392857142857,2.6425,2.034,1.8765
"8",1.03409787041,0.905441610056,0.378571428571,0.464285714286,2.8225,1.93,1.9525
"9",1.02349173841,0.918888762681,0.392857142857,0.442857142857,2.8225,1.95,1.9725
"10",0.981223643018,0.951874513136,0.452857142857,0.392857142857,2.8225,2.034,2.0565
"11",0.98802420292,0.918888762681,0.442857142857,0.442857142857,2.8225,2.02,2.0425
"12",0.988513566072,0.896693381939,0.442142857143,0.478571428571,2.8225,2.019,2.0415
"13",1.06160047335,0.888112584026,0.342857142857,0.492857142857,2.8225,1.88,1.9025
"14",0.930447034918,0.863328046798,0.532142857143,0.535714285714,2.8225,2.145,2.1675
"15",0.995415905187,0.923460348565,0.432142857143,0.435714285714,2.8225,2.005,2.0275
"16",1.00798428783,0.956781082791,0.414285714286,0.385714285714,2.8225,1.98,2.0025
"17",0.85867932622,0.832210288627,0.452857142857,0.392857142857,2.47,2.034,1.704
"18",0.957757710014,0.987229852195,0.452857142857,0.392857142857,2.755,2.034,1.989
"19",0.990132681946,0.89768068197,0.378571428571,0.464285714286,2.7025,1.93,1.8325
"20",0.979977474952,0.911012573286,0.392857142857,0.442857142857,2.7025,1.95,1.8525
"21",0.939506428789,0.943715588737,0.452857142857,0.392857142857,2.7025,2.034,1.9365
"22",0.946017859483,0.911012573286,0.442857142857,0.442857142857,2.7025,2.02,1.9225
"23",0.946486417116,0.889007438666,0.442142857143,0.478571428571,2.7025,2.019,1.9215
"24",1.01646599796,0.880500190449,0.342857142857,0.492857142857,2.7025,1.88,1.7825
"25",0.890888613593,0.855928092111,0.532142857143,0.535714285714,2.7025,2.145,2.0475
"26",0.953095299829,0.915544974148,0.432142857143,0.435714285714,2.7025,2.005,1.9075
"27",0.965129331392,0.948580102081,0.414285714286,0.385714285714,2.7025,1.98,1.8825
"28",0.949935732346,0.930117381407,0.452857142857,0.392857142857,2.7325,2.034,1.9665
"29",0.979794236697,0.844975687088,0.342857142857,0.492857142857,2.605,1.88,1.685
"30",1.05608046465,0.931311370343,0.378571428571,0.464285714286,2.8825,1.93,2.0125
"31",1.02837300543,0.954594154602,0.415714285714,0.428571428571,2.8825,1.982,2.0645
"32",1.04151011588,0.945142727329,0.397857142857,0.442857142857,2.8825,1.957,2.0395
"33",1.01505741871,0.966677624913,0.434285714286,0.410714285714,2.8825,2.008,2.0905
"34",1.02141583401,0.961807712445,0.425357142857,0.417857142857,2.8825,1.9955,2.078
"35",1.0085281033,0.972834807238,0.443571428571,0.401785714286,2.8825,2.021,2.1035
"36",1.01165668037,0.970362545974,0.439107142857,0.405357142857,2.8825,2.01475,2.09725
"37",1.00208225013,0.979070927797,0.452857142857,0.392857142857,2.8825,2.034,2.1165
"38",1.00300685084,0.97159710392,0.451517857143,0.403571428571,2.8825,2.032125,2.114625
"39",1.00393315935,0.9642365198,0.450178571429,0.414285714286,2.8825,2.03025,2.11275
"40",1.00579091871,0.949844929952,0.4475,0.435714285714,2.8825,2.0265,2.109
"41",1.00952714055,0.922313192852,0.442142857143,0.478571428571,2.8825,2.019,2.1015
"42",1.08416771105,0.913487229284,0.342857142857,0.492857142857,2.8825,1.88,1.9625
"43",1.02941176605,0.984117685157,0.414285714286,0.385714285714,2.8825,1.98,2.0625
"44",0.955784878456,0.869223945654,0.378571428571,0.464285714286,2.60875,1.93,1.73875
"45",0.945981956626,0.882133212173,0.392857142857,0.442857142857,2.60875,1.95,1.75875
"46",0.906914855172,0.91379953261,0.452857142857,0.392857142857,2.60875,2.034,1.84275
"47",0.913200403673,0.882133212173,0.442857142857,0.442857142857,2.60875,2.02,1.82875
"48",0.913652706994,0.860825646662,0.442142857143,0.478571428571,2.60875,2.019,1.82775
"49",0.981204689053,0.852588080665,0.342857142857,0.492857142857,2.60875,1.88,1.68875
"50",0.859983596933,0.828794924926,0.532142857143,0.535714285714,2.60875,2.145,1.95375
"51",0.920032326893,0.886521934622,0.432142857143,0.435714285714,2.60875,2.005,1.81375
"52",0.931648896677,0.918509839479,0.414285714286,0.385714285714,2.60875,1.98,1.78875
"53",1.00753556905,0.905872772727,0.378571428571,0.464285714286,2.75,1.93,1.88
"54",0.959061372959,0.940089400116,0.452857142857,0.392857142857,2.75875,2.034,1.99275
"55",1.04091383879,0.885152208746,0.342857142857,0.492857142857,2.7675,1.88,1.8475
"56",0.983396414593,0.92558464563,0.452857142857,0.392857142857,2.82875,2.034,2.06275
"57",1.01740629953,0.875002350643,0.342857142857,0.492857142857,2.705,1.88,1.785
"58",0.896485551615,0.882070382172,0.452857142857,0.392857142857,2.57875,2.034,1.81275
"59",1.00344180611,0.969797850024,0.451517857143,0.403571428571,2.88375,2.032125,2.115875
"60",1.04833956969,1.00709147624,0.450178571429,0.414285714286,3.01,2.03025,2.24025
"61",0.969925230831,0.951874513136,0.452857142857,0.392857142857,2.79,2.034,2.024
"62",0.935321995738,0.842271265168,0.506607142857,0.574107142857,2.79,2.10925,2.09925
"63",1.06715590337,0.891569419757,0.360714285714,0.478571428571,2.875,1.905,1.98
"64",1.0601992156,0.895897426649,0.369642857143,0.471428571429,2.875,1.9175,1.9925
"65",1.0567547737,0.898077225741,0.374107142857,0.467857142857,2.875,1.92375,1.99875
"66",1.04628512399,0.905790772465,0.387857142857,0.455357142857,2.875,1.943,2.018
"67",1.07038672945,0.890493943979,0.356607142857,0.480357142857,2.875,1.89925,1.97425
"68",1.03933128625,0.911382073529,0.397142857143,0.446428571429,2.875,1.956,2.031
"69",1.05964659677,0.898077225741,0.370357142857,0.467857142857,2.875,1.9185,1.9935
"70",0.999474924244,0.946435230204,0.452857142857,0.392857142857,2.875,2.034,2.109
"71",1.0472957671,0.899171107867,0.386517857143,0.466071428571,2.875,1.941125,2.016125
"72",1.07144449353,0.8840951851,0.355267857143,0.491071428571,2.875,1.897375,1.972375
"73",1.04132769671,0.898077225741,0.394464285714,0.467857142857,2.875,1.95225,2.02725
"74",1.06172189367,0.885155251269,0.367678571429,0.489285714286,2.875,1.91475,1.98975
"75",1.02959331269,0.895897426649,0.410357142857,0.471428571429,2.875,1.9745,2.0495
"76",1.04279661242,0.887283028316,0.3925,0.485714285714,2.875,1.9495,2.0245
"77",1.01812044368,0.893728183485,0.42625,0.475,2.875,1.99675,2.07175
"78",1.00503373917,0.904680734753,0.444821428571,0.457142857143,2.875,2.02275,2.09775
"79",1.02453420482,0.889421059709,0.417321428571,0.482142857143,2.875,1.98425,2.05925
"80",1.01247936047,0.892647496443,0.434196428571,0.476785714286,2.875,2.007875,2.082875
"81",1.00596622548,0.898077225741,0.443482142857,0.467857142857,2.875,2.020875,2.095875
"82",1.01564078981,0.890493943979,0.429732142857,0.480357142857,2.875,2.001625,2.076625
"83",1.06715590337,0.891569419757,0.360714285714,0.478571428571,2.875,1.905,1.98
"84",1.07420448925,0.887283028316,0.351785714286,0.485714285714,2.875,1.8925,1.9675
"85",1.07776381493,0.885155251269,0.347321428571,0.489285714286,2.875,1.88625,1.96125
"86",0.994260272465,0.93736975865,0.452857142857,0.392857142857,2.86,2.034,2.094
"87",0.959357397625,0.829907391313,0.505714285714,0.573214285714,2.86,2.108,2.168
"88",0.958788855846,0.829436655413,0.506607142857,0.574107142857,2.86,2.10925,2.16925
"89",0.989389131675,0.915481243275,0.442142857143,0.478571428571,2.825,2.019,2.044
"90",0.954802740673,0.951874513136,0.452857142857,0.392857142857,2.7465,2.034,1.9805
"91",0.961896371733,0.896693381939,0.442142857143,0.478571428571,2.7465,2.019,1.9655
"92",0.958218996199,0.891569419757,0.442142857143,0.478571428571,2.736,2.019,1.955
"93",1.0106497699,0.908890911428,0.378571428571,0.464285714286,2.7585,1.93,1.8885
"94",0.958974462096,0.955500701757,0.452857142857,0.392857142857,2.7585,2.034,1.9925
"95",0.966099086629,0.900109356728,0.442142857143,0.478571428571,2.7585,2.019,1.9775
"96",0.961234144533,0.950061418825,0.452857142857,0.392857142857,2.765,2.034,1.999
"97",0.968375557197,0.894985394545,0.442142857143,0.478571428571,2.765,2.019,1.984
"98",0.949988679529,0.865095615147,0.442142857143,0.478571428571,2.7125,2.019,1.9315
"99",0.993796447652,0.873535572368,0.378571428571,0.464285714286,2.7125,1.93,1.8425
"100",0.942982863308,0.918332268387,0.452857142857,0.392857142857,2.7125,2.034,1.9465
"101",1.02022720424,0.856817188208,0.342857142857,0.492857142857,2.7125,1.88,1.7925
"102",1.05699640607,0.927862068972,0.378571428571,0.464285714286,2.885,1.93,2.015
"103",1.04615541729,0.941642198709,0.392857142857,0.442857142857,2.885,1.95,2.035
"104",1.01593778074,0.963097337414,0.434285714286,0.410714285714,2.885,2.008,2.093
"105",1.00295135876,0.975444739175,0.452857142857,0.392857142857,2.885,2.034,2.119
"106",1.00990250679,0.941642198709,0.442857142857,0.442857142857,2.885,2.02,2.105
"107",1.01040270615,0.918897218064,0.442142857143,0.478571428571,2.885,2.019,2.104
"108",1.08510801262,0.91010394325,0.342857142857,0.492857142857,2.885,1.88,1.965
"109",0.951050379358,0.884705693671,0.532142857143,0.535714285714,2.885,2.145,2.23
"110",1.01745788714,0.946326985767,0.432142857143,0.435714285714,2.885,2.005,2.09
"111",1.03030457764,0.980472804841,0.414285714286,0.385714285714,2.885,1.98,2.065
"112",0.921255147564,0.895668589503,0.452857142857,0.392857142857,2.65,2.034,1.884
"113",0.987307403427,0.999014965215,0.452857142857,0.392857142857,2.84,2.034,2.074
"114",0.994642525295,0.941101054188,0.442142857143,0.478571428571,2.84,2.019,2.059
"115",1.02768628043,0.922688116914,0.378571428571,0.464285714286,2.805,1.93,1.935
"116",1.01714590832,0.936391405779,0.392857142857,0.442857142857,2.805,1.95,1.955
"117",0.97513988261,0.970005456243,0.452857142857,0.392857142857,2.805,2.034,2.039
"118",0.981898277836,0.936391405779,0.442857142857,0.442857142857,2.805,2.02,2.025
"119",0.981898277836,0.883883476483,0.442857142857,0.528571428571,2.805,2.02,2.025
"120",0.957256043064,0.905029014198,0.48,0.492857142857,2.805,2.072,2.077
"121",0.994202767533,0.875699370219,0.425,0.542857142857,2.805,1.995,2
"122",0.960500978803,0.865679926624,0.475,0.560714285714,2.805,2.065,2.07
"123",0.948557877201,0.875699370219,0.493571428571,0.542857142857,2.805,2.091,2.096
"124",0.966350558455,0.861736054521,0.466071428571,0.567857142857,2.805,2.0525,2.0575
"125",0.950148273642,0.856856461913,0.491071428571,0.576785714286,2.805,2.0875,2.0925
"126",0.944267803489,0.861736054521,0.500357142857,0.567857142857,2.805,2.1005,2.1055
"127",0.953001571761,0.854920063129,0.486607142857,0.580357142857,2.805,2.08125,2.08625
"128",0.993331424178,0.915985781924,0.42625,0.475,2.805,1.99675,2.00175
"129",0.969065357874,0.907199347565,0.461964285714,0.489285714286,2.805,2.04675,2.05175
"130",0.98056335248,0.927211097879,0.444821428571,0.457142857143,2.805,2.02275,2.02775
"131",0.99958902418,0.911571392614,0.417321428571,0.482142857143,2.805,1.98425,1.98925
"132",0.982384606849,0.913773255881,0.442142857143,0.478571428571,2.805,2.019,2.024
"133",0.989244150239,0.92494407808,0.432142857143,0.460714285714,2.805,2.005,2.01
"134",0.9642365198,0.948125633922,0.469285714286,0.425,2.805,2.057,2.062
"135",1.00173460668,0.915985781924,0.414285714286,0.475,2.805,1.98,1.985
"136",0.971081772939,0.926076200575,0.458928571429,0.458928571429,2.805,2.0425,2.0475
"137",0.958875765641,0.937551742094,0.4775,0.441071428571,2.805,2.0685,2.0735
"138",0.977061340507,0.921564258063,0.45,0.466071428571,2.805,2.03,2.035
"139",0.962248403264,0.926643301739,0.472321428571,0.458035714286,2.805,2.06125,2.06625
"140",0.956217679271,0.932352749069,0.481607142857,0.449107142857,2.805,2.07425,2.07925
"141",1.05501836236,0.905029014198,0.342857142857,0.492857142857,2.805,1.88,1.885
"142",0.924678098475,0.879772390546,0.532142857143,0.535714285714,2.805,2.145,2.15
"143",0.989244150239,0.92494407808,0.432142857143,0.460714285714,2.805,2.005,2.01
"144",0.9642365198,0.948125633922,0.469285714286,0.425,2.805,2.057,2.062
"145",1.00173460668,0.915985781924,0.414285714286,0.475,2.805,1.98,1.985
"146",0.971081772939,0.926076200575,0.458928571429,0.458928571429,2.805,2.0425,2.0475
"147",0.958875765641,0.937551742094,0.4775,0.441071428571,2.805,2.0685,2.0735
"148",0.977061340507,0.921564258063,0.45,0.466071428571,2.805,2.03,2.035
"149",0.962248403264,0.926643301739,0.472321428571,0.458035714286,2.805,2.06125,2.06625
"150",0.956217679271,0.932352749069,0.481607142857,0.449107142857,2.805,2.07425,2.07925
"151",0.965174949503,0.924379054208,0.467857142857,0.461607142857,2.805,2.055,2.06
"152",0.989244150239,0.94105006949,0.432142857143,0.435714285714,2.805,2.005,2.01
"153",1.00173460668,0.975005484368,0.414285714286,0.385714285714,2.805,1.98,1.985
"154",0.979473837644,0.881823142039,0.446428571429,0.532142857143,2.805,2.025,2.03
"155",0.954951623124,0.902869040417,0.483571428571,0.496428571429,2.805,2.077,2.082
"156",0.991717260614,0.873676969826,0.428571428571,0.546428571429,2.805,2,2.005
"157",0.957025100713,0.862718649794,0.480357142857,0.566071428571,2.805,2.0725,2.0775
"158",0.945167748977,0.872669268592,0.498928571429,0.548214285714,2.805,2.0985,2.1035
"159",0.962832291858,0.858801652519,0.471428571429,0.573214285714,2.805,2.06,2.065
"160",0.9461822403,0.853473497879,0.497321428571,0.583035714286,2.805,2.09625,2.10125
"161",0.940350608618,0.858314527362,0.506607142857,0.574107142857,2.805,2.10925,2.11425
"162",0.949011732645,0.851552342003,0.492857142857,0.586607142857,2.805,2.09,2.095
"163",0.982092751648,0.960939984689,0.452857142857,0.392857142857,2.825,2.034,2.059
"164",0.989389131675,0.90523331891,0.442142857143,0.478571428571,2.825,2.019,2.044
"165",0.907349409487,0.893855495192,0.452857142857,0.392857142857,2.61,2.034,1.844
"166",0.875497485245,0.791381709705,0.505714285714,0.573214285714,2.61,2.108,1.918
"167",0.874978641174,0.790932826149,0.506607142857,0.574107142857,2.61,2.10925,1.91925
"168",1.02308159771,0.994212998307,0.444017857143,0.391964285714,2.925,2.021625,2.146625
"169",1.02938277216,0.994851132452,0.435178571429,0.391071428571,2.925,2.00925,2.13425
"170",1.0422208793,0.996129861414,0.4175,0.389285714286,2.925,1.9845,2.1095
"171",1.0553832555,0.997411881828,0.399821428571,0.3875,2.925,1.95975,2.08475
"172",1.06888234365,0.998697206418,0.382142857143,0.385714285714,2.925,1.935,2.06
"173",1.08571513647,0.935977092005,0.360714285714,0.478571428571,2.925,1.905,2.03
"174",1.07863746283,0.940520670122,0.369642857143,0.471428571429,2.925,1.9175,2.0425
"175",1.07513311759,0.942809041582,0.374107142857,0.467857142857,2.925,1.92375,2.04875
"176",1.0716514689,0.94510857583,0.378571428571,0.464285714286,2.925,1.93,2.055
"177",0.971026917827,0.909611540118,0.521428571429,0.521428571429,2.925,2.13,2.255
"178",1.06448138702,0.950906787951,0.387857142857,0.455357142857,2.925,1.943,2.068
"179",1.08900215083,0.934848048469,0.356607142857,0.480357142857,2.925,1.89925,2.02425
"180",1.05740661297,0.956776582939,0.397142857143,0.446428571429,2.925,1.956,2.081
"181",0.982092751648,0.929243443861,0.504285714286,0.489285714286,2.925,2.106,2.231
"182",1.07807523324,0.942809041582,0.370357142857,0.467857142857,2.925,1.9185,2.0435
"183",1.04353548687,0.968736290226,0.415714285714,0.428571428571,2.925,1.982,2.107
"184",0.993413705557,0.949741461005,0.487142857143,0.457142857143,2.925,2.082,2.207
"185",1.05686629278,0.959144841807,0.397857142857,0.442857142857,2.925,1.957,2.082
"186",1.03002357319,0.980998774912,0.434285714286,0.410714285714,2.925,2.008,2.133
"187",1.00499870504,0.971164200727,0.47,0.425,2.925,2.058,2.183
"188",1.0364757379,0.976056715593,0.425357142857,0.417857142857,2.925,1.9955,2.1205
"189",1.0233979886,0.987247174752,0.443571428571,0.401785714286,2.925,2.021,2.146
"190",1.0108931256,0.982242119367,0.461428571429,0.408928571429,2.925,2.046,2.171
"191",1.02657269387,0.984738287396,0.439107142857,0.405357142857,2.925,2.01475,2.13975
"192",1.01685709684,0.993575682283,0.452857142857,0.392857142857,2.925,2.034,2.159
"193",1.01773272726,0.989137245923,0.451607142857,0.399107142857,2.925,2.03225,2.15725
"194",1.01860986701,0.984738287396,0.450357142857,0.405357142857,2.925,2.0305,2.1555
"195",1.02036869017,0.976056715593,0.447857142857,0.417857142857,2.925,2.027,2.152
"196",1.02213359771,0.967526881624,0.445357142857,0.430357142857,2.925,2.0235,2.1485
"197",1.02390462127,0.959144841807,0.442857142857,0.442857142857,2.925,2.02,2.145
"198",1.06550960653,0.943957408259,0.386517857143,0.466071428571,2.925,1.941125,2.066125
"199",1.01779533,0.98599113509,0.451517857143,0.403571428571,2.925,2.032125,2.157125
"200",1.09007831081,0.928130577462,0.355267857143,0.491071428571,2.925,1.897375,2.022375
"201",1.05943774361,0.942809041582,0.394464285714,0.467857142857,2.925,1.95225,2.07725
"202",1.01873529613,0.978521505278,0.450178571429,0.414285714286,2.925,2.03025,2.15525
"203",1.04749928335,0.940520670122,0.410357142857,0.471428571429,2.925,1.9745,2.0995
"204",1.02062044657,0.963916706692,0.4475,0.435714285714,2.925,2.0265,2.1515
"205",1.06093220568,0.93147720214,0.3925,0.485714285714,2.925,1.9495,2.0745
"206",1.03582688618,0.938243380364,0.42625,0.475,2.925,1.99675,2.12175
"207",1.02251258681,0.949741461005,0.444821428571,0.457142857143,2.925,2.02275,2.14775
"208",1.04235219099,0.933721725519,0.417321428571,0.482142857143,2.925,1.98425,2.10925
"209",1.03008769718,0.937108865998,0.434196428571,0.476785714286,2.925,2.007875,2.132875
"210",1.02346129027,0.942809041582,0.443482142857,0.467857142857,2.925,2.020875,2.145875
"211",1.0333041079,0.934848048469,0.429732142857,0.480357142857,2.925,2.001625,2.126625
"212",1.02441175581,0.935977092005,0.442142857143,0.478571428571,2.925,2.019,2.144
"213",1.08571513647,0.935977092005,0.360714285714,0.478571428571,2.925,1.905,2.03
"214",1.09288630646,0.93147720214,0.351785714286,0.485714285714,2.925,1.8925,2.0175
"215",1.09650753345,0.929243443861,0.347321428571,0.489285714286,2.925,1.88625,2.01125
"216",1.10015283775,0.927020373422,0.342857142857,0.492857142857,2.925,1.88,2.005
"217",1.04458956312,0.998697206418,0.414285714286,0.385714285714,2.925,1.98,2.105
"218",1.01027589936,0.981620053427,0.462321428571,0.409821428571,2.925,2.04725,2.17225
"219",1.00377934238,0.969948726133,0.471785714286,0.426785714286,2.925,2.0605,2.1855
"220",0.991033701471,0.947419354744,0.490714285714,0.460714285714,2.925,2.087,2.212
"221",0.978607681557,0.925912822199,0.509642857143,0.494642857143,2.925,2.1135,2.2385
"222",0.966489408865,0.905361018902,0.528571428571,0.528571428571,2.925,2.14,2.265
"223",1.00478774477,0.90371695937,0.378571428571,0.464285714286,2.7425,1.93,1.8725
"224",0.994482229438,0.917138498371,0.392857142857,0.442857142857,2.7425,1.95,1.8925
"225",0.953412166865,0.950061418825,0.452857142857,0.392857142857,2.7425,2.034,1.9765
"226",0.960019973962,0.917138498371,0.442857142857,0.442857142857,2.7425,2.02,1.9625
"227",0.960495466768,0.894985394545,0.442142857143,0.478571428571,2.7425,2.019,1.9615
"228",1.03151082309,0.886420941009,0.342857142857,0.492857142857,2.7425,1.88,1.8225
"229",0.904074754035,0.861683612423,0.532142857143,0.535714285714,2.7425,2.145,2.0875
"230",0.967202168281,0.921701376472,0.432142857143,0.435714285714,2.7425,2.005,1.9475
"231",0.979414316871,0.954958642633,0.414285714286,0.385714285714,2.7425,1.98,1.9225
"232",0.997302152669,0.975444739175,0.452857142857,0.392857142857,2.86875,2.034,2.10275
"233",1.00946967349,0.968192361932,0.452857142857,0.392857142857,2.90375,2.034,2.13775
"234",0.966014241997,0.946435230204,0.452857142857,0.392857142857,2.77875,2.034,2.01275
"235",1.01642254252,0.993122408705,0.452857142857,0.392857142857,2.92375,2.034,2.15775
"236",1.00816601054,0.987229852195,0.452857142857,0.392857142857,2.9,2.034,2.134
"237",0.972198490194,0.873555626446,0.506607142857,0.574107142857,2.9,2.10925,2.20925
"238",1.02294085725,0.984510210729,0.452857142857,0.392857142857,2.9425,2.034,2.1765
"239",1.02250630293,0.989496220083,0.452857142857,0.392857142857,2.94125,2.034,2.17525
"240",1.02033353136,0.979977474952,0.452857142857,0.392857142857,2.935,2.034,2.169
"241",0.984515371339,0.867630454555,0.505714285714,0.573214285714,2.935,2.108,2.243
"242",0.983931920248,0.867138321569,0.506607142857,0.574107142857,2.935,2.10925,2.24425
"243",1.01424977095,0.997201870904,0.452857142857,0.392857142857,2.9175,2.034,2.1515
"244",1.00060476546,0.987229852195,0.452857142857,0.392857142857,2.87825,2.034,2.11225
"245",1.00269062617,0.989042946506,0.452857142857,0.392857142857,2.88425,2.034,2.11825
"246",0.980962388985,0.888072497699,0.458392857143,0.507142857143,2.8325,2.04175,2.07425
"247",1.01411643428,0.894431012002,0.410714285714,0.496428571429,2.8325,1.975,2.0075
"248",0.975586925334,0.92764008423,0.466428571429,0.442857142857,2.8325,2.053,2.0855
"249",1.0337444943,0.881803750656,0.383928571429,0.517857142857,2.8325,1.9375,1.97
"250",1.00382046739,0.98632330504,0.452857142857,0.392857142857,2.8875,2.034,2.1215
"251",1.05156268292,0.974039591084,0.415714285714,0.428571428571,2.9475,1.982,2.1295
"252",1.03794683145,0.986369206161,0.434285714286,0.410714285714,2.9475,2.008,2.1555
"253",1.03127028083,0.99265181257,0.443571428571,0.401785714286,2.9475,2.021,2.1685
"254",1.02467907451,0.999014965215,0.452857142857,0.392857142857,2.9475,2.034,2.1815
"255",1.02657172149,0.983878374833,0.450178571429,0.414285714286,2.9475,2.03025,2.17775
"256",0.983830968908,0.959126890379,0.452857142857,0.392857142857,2.83,2.034,2.064
"257",0.984579062412,0.908525076434,0.453035714286,0.473214285714,2.8325,2.03425,2.06675
"258",0.992015828485,0.90523331891,0.442142857143,0.478571428571,2.8325,2.019,2.0515
"259",1.01798218943,0.915180937799,0.405357142857,0.4625,2.8325,1.9675,2
"260",0.979163997903,0.949978692088,0.461071428571,0.408928571429,2.8325,2.0455,2.078
"261",1.03776163612,0.901965328589,0.378571428571,0.483928571429,2.8325,1.93,1.9625
"262",1.01685709684,1.01080007823,0.452857142857,0.392857142857,2.925,2.034,2.159
"263",1.01077333643,0.996295323749,0.452857142857,0.392857142857,2.9075,2.034,2.1415
"264",1.01424977095,0.991762587972,0.452857142857,0.392857142857,2.9175,2.034,2.1515
"265",1.00077858719,0.978617654219,0.452857142857,0.392857142857,2.87875,2.034,2.11275
"266",0.976878099869,0.958220343223,0.452857142857,0.392857142857,2.81,2.034,2.044
"267",0.942585415149,0.84836761375,0.505714285714,0.573214285714,2.81,2.108,2.118
"268",0.942026812912,0.847886406936,0.506607142857,0.574107142857,2.81,2.10925,2.11925
"269",1.03163194355,1.00808043677,0.452857142857,0.392857142857,2.9675,2.034,2.2015
"270",0.984579062412,0.908525076434,0.453035714286,0.473214285714,2.8325,2.03425,2.06675
"271",1.01798218943,0.915180937799,0.405357142857,0.4625,2.8325,1.9675,2
"272",0.979163997903,0.949978692088,0.461071428571,0.408928571429,2.8325,2.0455,2.078
"273",1.03776163612,0.901965328589,0.378571428571,0.483928571429,2.8325,1.93,1.9625
"274",0.993738505438,0.911840861384,0.439642857143,0.467857142857,2.8325,2.0155,2.048
"275",1.02777675829,0.9185455736,0.391964285714,0.457142857143,2.8325,1.94875,1.98125
"276",0.988222502879,0.953604564959,0.447678571429,0.403571428571,2.8325,2.02675,2.05925
"277",1.04794242392,0.90523331891,0.365178571429,0.478571428571,2.8325,1.91125,1.94375
"278",1.03776163612,0.914064863485,0.378571428571,0.464285714286,2.8325,1.93,1.9625
"279",0.984700077537,0.960939984689,0.452857142857,0.392857142857,2.8325,2.034,2.0665
"280",1.06536167963,0.896570799112,0.342857142857,0.492857142857,2.8325,1.88,1.9125
"281",0.979762728488,0.887021524329,0.460178571429,0.508928571429,2.8325,2.04425,2.07675
"282",1.01283436547,0.89336494405,0.4125,0.498214285714,2.8325,1.9775,2.01
"283",0.974400368626,0.92649343394,0.468214285714,0.444642857143,2.8325,2.0555,2.088
"284",1.03241234934,0.880767553534,0.385714285714,0.519642857143,2.8325,1.94,1.9725
"285",1.0272864004,1.00490752172,0.452857142857,0.392857142857,2.955,2.034,2.189
"286",0.990636737421,0.889197807085,0.506607142857,0.574107142857,2.955,2.10925,2.26425
"287",1.03467382375,1.00354770099,0.452857142857,0.392857142857,2.97625,2.034,2.21025
"288",1.0333701608,1.0012813331,0.452857142857,0.392857142857,2.9725,2.034,2.2065
"289",0.997094358196,0.886491986175,0.505714285714,0.573214285714,2.9725,2.108,2.2805
"290",0.996503452449,0.885989154646,0.506607142857,0.574107142857,2.9725,2.10925,2.28175
"291",1.0303282806,1.00989353108,0.452857142857,0.392857142857,2.96375,2.034,2.19775
"292",1.02350577786,1.00490752172,0.452857142857,0.392857142857,2.944125,2.034,2.178125
"293",1.02454870821,1.00581406888,0.452857142857,0.392857142857,2.947125,2.034,2.181125
"294",1.02511362882,1.00445424815,0.452857142857,0.392857142857,2.94875,2.034,2.18275
"295",1.06271156633,0.985530076279,0.415714285714,0.428571428571,2.97875,1.982,2.16075
"296",1.0489513568,0.998005140535,0.434285714286,0.410714285714,2.97875,2.008,2.18675
"297",1.04220402002,1.00436186118,0.443571428571,0.401785714286,2.97875,2.021,2.19975
"298",1.03554293238,1.01080007823,0.452857142857,0.392857142857,2.97875,2.034,2.21275
"299",1.01511887958,0.990856040817,0.452857142857,0.392857142857,2.92,2.034,2.154
"300",1.0230984074,0.934269104611,0.442142857143,0.478571428571,2.92125,2.019,2.14025
"301",1.03163194355,1.01669263474,0.452857142857,0.392857142857,2.9675,2.034,2.2015
"302",1.02859006334,1.0094402575,0.452857142857,0.392857142857,2.95875,2.034,2.19275
"303",1.0303282806,1.00717388961,0.452857142857,0.392857142857,2.96375,2.034,2.19775
"304",1.01164244506,0.990402767239,0.452857142857,0.392857142857,2.91,2.034,2.144
"305",0.976129380101,0.876860565773,0.505714285714,0.573214285714,2.91,2.108,2.218
"306",0.975550898781,0.87636319733,0.506607142857,0.574107142857,2.91,2.10925,2.21925
"307",1.0390193669,1.01533281401,0.452857142857,0.392857142857,2.98875,2.034,2.22275
"308",1.03997804873,1.00758218184,0.451517857143,0.403571428571,2.98875,2.032125,2.220875
"309",1.0409385013,0.999948983496,0.450178571429,0.414285714286,2.98875,2.03025,2.219
"310",1.07027755676,0.943383925144,0.378571428571,0.464285714286,2.92125,1.93,2.05125
"311",1.01555343389,0.991762587972,0.452857142857,0.392857142857,2.92125,2.034,2.15525
"312",1.09874238539,0.925328730404,0.342857142857,0.492857142857,2.92125,1.88,2.00125
"313",1.05281217405,1.02324111505,0.444017857143,0.391964285714,3.01,2.021625,2.231625
"314",1.05929645956,1.02389788085,0.435178571429,0.391071428571,3.01,2.00925,2.21925
"315",1.07250763989,1.02521394496,0.4175,0.389285714286,3.01,1.9845,2.1945
